postcodes,district,county,district_county,total,agriculture_animal_production_hunting_forestry_and_fishing,extractive_industries,manufacturing_industries,electricity_gas_steam_hot_and_cold_water_and_cold air,water_collection_treatment_and_distribution,construction,wholesale_and_retail_trade,transport_and_storage,accommodation_catering_and_similar,information_and_communication_activity,real_estate_activities,consulting_scientific_technical_and_similar_activities,administrative_activities_and_support_services,education,human_health_and_social_support_activities,artistic_concert_sporting_and_recreational_activities,other_service_activities
2705,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2710,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2749,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2718,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2635,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2639,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2709,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2714,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2719,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2706,Lisboa,Sintra,Lisboa_Sintra,0.03320359518915933,4.244204573443525e-4,1.739428103870297e-5,0.0012398643524387477,6.957712415481188e-5,3.9658960768242774e-5,0.0026787192799602576,0.004362485684506705,0.0016322793326718867,0.001972511469788917,7.667399081860269e-4,0.0013205738164583296,0.003014776789627999,0.008827945512762532,0.001259345947202095,0.002412238894447328,0.001199509620428957,0.0019655537573734358
2590,Lisboa,Sobral de Monte Agraço,Lisboa_Sobral de Monte Agraço,9.629473983025964e-4,9.045026140125545e-5,0,5.983632677313822e-5,7.653483657029307e-6,0,8.279677774422614e-5,1.8159629404405903e-4,3.061393462811723e-5,5.427015684075327e-5,1.6002738555606734e-5,2.504776469573228e-5,7.792637905338932e-5,1.7811743783631843e-4,3.4092790835857824e-5,6.331518298087882e-5,2.365622221263604e-5,3.757164704359842e-5
2594,Lisboa,Sobral de Monte Agraço,Lisboa_Sobral de Monte Agraço,9.629473983025964e-4,9.045026140125545e-5,0,5.983632677313822e-5,7.653483657029307e-6,0,8.279677774422614e-5,1.8159629404405903e-4,3.061393462811723e-5,5.427015684075327e-5,1.6002738555606734e-5,2.504776469573228e-5,7.792637905338932e-5,1.7811743783631843e-4,3.4092790835857824e-5,6.331518298087882e-5,2.365622221263604e-5,3.757164704359842e-5
2560,Lisboa,Torres Vedras,Lisboa_Torres Vedras,0.008344384499886589,0.0010819242806073249,2.7830849661924755e-6,3.6319258808811805e-4,3.200547711121347e-5,6.9577124154811885e-6,9.636431695441446e-4,0.0014068494504102962,1.4750350320820118e-4,4.376401109337668e-4,1.3497962086033506e-4,2.6717615675447766e-4,7.347344310748134e-4,0.001329618842598455,3.10313973730461e-4,5.162622612287042e-4,2.1499331363836871e-4,3.938065227162353e-4
2565,Lisboa,Torres Vedras,Lisboa_Torres Vedras,0.008344384499886589,0.0010819242806073249,2.7830849661924755e-6,3.6319258808811805e-4,3.200547711121347e-5,6.9577124154811885e-6,9.636431695441446e-4,0.0014068494504102962,1.4750350320820118e-4,4.376401109337668e-4,1.3497962086033506e-4,2.6717615675447766e-4,7.347344310748134e-4,0.001329618842598455,3.10313973730461e-4,5.162622612287042e-4,2.1499331363836871e-4,3.938065227162353e-4
2600,Lisboa,Vila Franca de Xira,Lisboa_Vila Franca de Xira,0.009826377244384081,1.843793790102515e-4,1.3915424830962378e-6,3.353617384261933e-4,1.6698509797154854e-5,6.9577124154811885e-6,6.387179997411731e-4,0.0014423337837292504,5.649662481370725e-4,5.56616993238495e-4,1.8020475156096277e-4,4.09809261271842e-4,9.225926662928056e-4,0.0021993328945336035,4.953891239822606e-4,8.307508624084539e-4,3.423194508416745e-4,6.985543265143114e-4
2601,Lisboa,Vila Franca de Xira,Lisboa_Vila Franca de Xira,0.009826377244384081,1.843793790102515e-4,1.3915424830962378e-6,3.353617384261933e-4,1.6698509797154854e-5,6.9577124154811885e-6,6.387179997411731e-4,0.0014423337837292504,5.649662481370725e-4,5.56616993238495e-4,1.8020475156096277e-4,4.09809261271842e-4,9.225926662928056e-4,0.0021993328945336035,4.953891239822606e-4,8.307508624084539e-4,3.423194508416745e-4,6.985543265143114e-4
2615,Lisboa,Vila Franca de Xira,Lisboa_Vila Franca de Xira,0.009826377244384081,1.843793790102515e-4,1.3915424830962378e-6,3.353617384261933e-4,1.6698509797154854e-5,6.9577124154811885e-6,6.387179997411731e-4,0.0014423337837292504,5.649662481370725e-4,5.56616993238495e-4,1.8020475156096277e-4,4.09809261271842e-4,9.225926662928056e-4,0.0021993328945336035,4.953891239822606e-4,8.307508624084539e-4,3.423194508416745e-4,6.985543265143114e-4
2619,Lisboa,Vila Franca de Xira,Lisboa_Vila Franca de Xira,0.009826377244384081,1.843793790102515e-4,1.3915424830962378e-6,3.353617384261933e-4,1.6698509797154854e-5,6.9577124154811885e-6,6.387179997411731e-4,0.0014423337837292504,5.649662481370725e-4,5.56616993238495e-4,1.8020475156096277e-4,4.09809261271842e-4,9.225926662928056e-4,0.0021993328945336035,4.953891239822606e-4,8.307508624084539e-4,3.423194508416745e-4,6.985543265143114e-4
2625,Lisboa,Vila Franca de Xira,Lisboa_Vila Franca de Xira,0.009826377244384081,1.843793790102515e-4,1.3915424830962378e-6,3.353617384261933e-4,1.6698509797154854e-5,6.9577124154811885e-6,6.387179997411731e-4,0.0014423337837292504,5.649662481370725e-4,5.56616993238495e-4,1.8020475156096277e-4,4.09809261271842e-4,9.225926662928056e-4,0.0021993328945336035,4.953891239822606e-4,8.307508624084539e-4,3.423194508416745e-4,6.985543265143114e-4
2626,Lisboa,Vila Franca de Xira,Lisboa_Vila Franca de Xira,0.009826377244384081,1.843793790102515e-4,1.3915424830962378e-6,3.353617384261933e-4,1.6698509797154854e-5,6.9577124154811885e-6,6.387179997411731e-4,0.0014423337837292504,5.649662481370725e-4,5.56616993238495e-4,1.8020475156096277e-4,4.09809261271842e-4,9.225926662928056e-4,0.0021993328945336035,4.953891239822606e-4,8.307508624084539e-4,3.423194508416745e-4,6.985543265143114e-4
2628,Lisboa,Vila Franca de Xira,Lisboa_Vila Franca de Xira,0.009826377244384081,1.843793790102515e-4,1.3915424830962378e-6,3.353617384261933e-4,1.6698509797154854e-5,6.9577124154811885e-6,6.387179997411731e-4,0.0014423337837292504,5.649662481370725e-4,5.56616993238495e-4,1.8020475156096277e-4,4.09809261271842e-4,9.225926662928056e-4,0.0021993328945336035,4.953891239822606e-4,8.307508624084539e-4,3.423194508416745e-4,6.985543265143114e-4
2629,Lisboa,Vila Franca de Xira,Lisboa_Vila Franca de Xira,0.009826377244384081,1.843793790102515e-4,1.3915424830962378e-6,3.353617384261933e-4,1.6698509797154854e-5,6.9577124154811885e-6,6.387179997411731e-4,0.0014423337837292504,5.649662481370725e-4,5.56616993238495e-4,1.8020475156096277e-4,4.09809261271842e-4,9.225926662928056e-4,0.0021993328945336035,4.953891239822606e-4,8.307508624084539e-4,3.423194508416745e-4,6.985543265143114e-4
7440,Portalegre,Alter do Chão,Portalegre_Alter do Chão,2.63001529305189e-4,8.975449015970733e-5,0,9.740797381673664e-6,0,0,1.6698509797154854e-5,3.6875875802050296e-5,1.3915424830962378e-6,2.296045097108792e-5,6.957712415481189e-7,2.0873137246443567e-6,1.3219653589414257e-5,2.991816338656911e-5,1.182811110631802e-5,1.182811110631802e-5,4.870398690836832e-6,1.1132339864769902e-5
7340,Portalegre,Arronches,Portalegre_Arronches,2.5534804564815965e-4,1.0575722871531406e-4,0,6.26194117393307e-6,0,0,1.4611196072510495e-5,3.1309705869665346e-05,2.0873137246443567e-6,1.809005228025109e-5,1.3915424830962378e-6,2.7830849661924755e-6,1.6002738555606734e-5,2.1568908487991684e-5,3.4788562077405943e-6,1.6002738555606734e-5,7.653483657029307e-6,8.349254898577427e-6
7480,Portalegre,Avis,Portalegre_Avis,3.1448860117974973e-4,1.0784454243995842e-4,0,1.3915424830962377e-5,0,6.957712415481189e-7,1.6002738555606734e-5,4.313781697598337e-5,7.653483657029307e-6,3.2701248352761585e-5,1.3915424830962378e-6,4.870398690836832e-6,1.6002738555606734e-5,2.2264679729539804e-5,1.252388234786614e-5,1.3219653589414257e-5,1.252388234786614e-5,9.740797381673664e-6
7370,Portalegre,Campo Maior,Portalegre_Campo Maior,5.225242024026373e-4,1.2454305223711328e-4,0,3.1309705869665346e-05,6.957712415481189e-7,2.0873137246443567e-6,2.2264679729539804e-5,8.48840914688705e-5,7.653483657029307e-6,4.592090194217584e-5,4.870398690836832e-6,8.349254898577427e-6,4.5225130700627724e-5,4.5225130700627724e-5,1.739428103870297e-5,3.896318952669466e-5,1.4611196072510495e-5,2.8526620903472874e-5
7374,Portalegre,Campo Maior,Portalegre_Campo Maior,5.225242024026373e-4,1.2454305223711328e-4,0,3.1309705869665346e-05,6.957712415481189e-7,2.0873137246443567e-6,2.2264679729539804e-5,8.48840914688705e-5,7.653483657029307e-6,4.592090194217584e-5,4.870398690836832e-6,8.349254898577427e-6,4.5225130700627724e-5,4.5225130700627724e-5,1.739428103870297e-5,3.896318952669466e-5,1.4611196072510495e-5,2.8526620903472874e-5
7320,Portalegre,Castelo de Vide,Portalegre_Castelo de Vide,2.936154639333061e-4,7.375175160410059e-5,0,1.5306967314058615e-5,2.0873137246443567e-6,6.957712415481189e-7,1.3915424830962377e-5,3.8267418285146535e-5,2.0873137246443567e-6,3.2701248352761585e-5,1.3915424830962378e-6,8.349254898577427e-6,2.0873137246443565e-5,3.896318952669466e-5,1.252388234786614e-5,1.252388234786614e-5,8.349254898577427e-6,1.182811110631802e-5
7430,Portalegre,Crato,Portalegre_Crato,3.165759149043941e-4,8.766717643506297e-5,1.3915424830962378e-6,1.3915424830962377e-5,0,0,3.061393462811723e-5,4.870398690836832e-5,2.7830849661924755e-6,2.6439307178828515e-5,6.957712415481189e-7,3.4788562077405943e-6,1.6002738555606734e-5,4.3833588217531485e-5,1.0436568623221782e-5,1.3219653589414257e-5,1.3915424830962378e-6,1.6002738555606734e-5
7350,Portalegre,Elvas,Portalegre_Elvas,0.001825703737822264,3.471898495325113e-4,1.3915424830962378e-6,6.540249670552317e-5,1.0436568623221782e-5,3.4788562077405943e-6,8.836294767661109e-5,3.0822666000581664e-4,4.452935945907961e-5,1.8159629404405903e-4,1.6698509797154854e-5,5.287861435765703e-5,1.8368360776870336e-4,1.7115972542083724e-4,7.375175160410059e-5,1.259345947202095e-4,4.9399758149916435e-5,1.0158260126602535e-4
7354,Portalegre,Elvas,Portalegre_Elvas,0.001825703737822264,3.471898495325113e-4,1.3915424830962378e-6,6.540249670552317e-5,1.0436568623221782e-5,3.4788562077405943e-6,8.836294767661109e-5,3.0822666000581664e-4,4.452935945907961e-5,1.8159629404405903e-4,1.6698509797154854e-5,5.287861435765703e-5,1.8368360776870336e-4,1.7115972542083724e-4,7.375175160410059e-5,1.259345947202095e-4,4.9399758149916435e-5,1.0158260126602535e-4
7460,Portalegre,Fronteira,Portalegre_Fronteira,3.0613934628117233e-4,1.0784454243995842e-4,0,1.3915424830962377e-5,0,0,1.809005228025109e-5,5.2182843116108914e-5,3.4788562077405943e-6,2.1568908487991684e-5,0,1.3915424830962378e-6,1.3915424830962377e-5,3.9658960768242774e-5,6.26194117393307e-6,1.182811110631802e-5,2.7830849661924755e-6,1.3219653589414257e-5
7464,Portalegre,Fronteira,Portalegre_Fronteira,3.0613934628117233e-4,1.0784454243995842e-4,0,1.3915424830962377e-5,0,0,1.809005228025109e-5,5.2182843116108914e-5,3.4788562077405943e-6,2.1568908487991684e-5,0,1.3915424830962378e-6,1.3915424830962377e-5,3.9658960768242774e-5,6.26194117393307e-6,1.182811110631802e-5,2.7830849661924755e-6,1.3219653589414257e-5
6040,Portalegre,Gavião,Portalegre_Gavião,2.2473411102004237e-4,4.244204573443525e-5,0,1.3915424830962377e-5,2.0873137246443567e-6,0,1.739428103870297e-5,4.5225130700627724e-5,3.4788562077405943e-6,2.57435359372804e-5,4.1746274492887135e-6,2.7830849661924755e-6,1.3219653589414257e-5,1.3219653589414257e-5,1.3915424830962377e-5,1.3219653589414257e-5,4.1746274492887135e-6,9.740797381673664e-6
7330,Portalegre,Marvão,Portalegre_Marvão,3.457983070494151e-4,1.1688956858008396e-4,0,1.739428103870297e-5,6.957712415481189e-7,0,2.57435359372804e-5,3.548433331895406e-5,4.870398690836832e-6,5.0791300633012674e-5,2.0873137246443567e-6,9.045026140125545e-6,1.6002738555606734e-5,2.6439307178828515e-5,6.26194117393307e-6,1.3915424830962377e-5,8.349254898577427e-6,1.182811110631802e-5
7450,Portalegre,Monforte,Portalegre_Monforte,2.2960450971087925e-4,8.001369277803366e-5,0,1.1132339864769902e-5,0,0,1.739428103870297e-5,3.200547711121347e-5,6.957712415481189e-7,1.948159476334733e-5,6.957712415481189e-7,6.957712415481189e-7,2.1568908487991684e-5,1.6002738555606734e-5,7.653483657029307e-6,1.252388234786614e-5,6.9577124154811885e-6,2.7830849661924755e-6
6050,Portalegre,Nisa,Portalegre_Nisa,5.357438559920515e-4,1.4472041824200872e-4,6.957712415481189e-7,4.870398690836832e-5,6.957712415481189e-7,0,3.339701959430971e-5,8.627563395196674e-5,3.4788562077405943e-6,4.6616673183723964e-5,2.0873137246443567e-6,6.9577124154811885e-6,3.4092790835857824e-5,6.053209801468634e-5,1.6002738555606734e-5,2.7135078420376635e-5,3.4788562077405943e-6,2.0873137246443565e-5
7425,Portalegre,Ponte de Sor,Portalegre_Ponte de Sor,0.001187681509322639,2.8874506524246933e-4,6.957712415481189e-7,5.6357470565397625e-5,4.870398690836832e-6,2.0873137246443567e-6,8.210100650267803e-5,2.247341110200424e-4,1.6698509797154854e-5,9.392911760899604e-5,6.9577124154811885e-6,1.948159476334733e-5,7.723060781184119e-5,8.975449015970733e-5,5.287861435765703e-5,8.905871891815922e-5,2.504776469573228e-5,5.705324180694575e-5
7400,Portalegre,Ponte de Sor,Portalegre_Ponte de Sor,0.001187681509322639,2.8874506524246933e-4,6.957712415481189e-7,5.6357470565397625e-5,4.870398690836832e-6,2.0873137246443567e-6,8.210100650267803e-5,2.247341110200424e-4,1.6698509797154854e-5,9.392911760899604e-5,6.9577124154811885e-6,1.948159476334733e-5,7.723060781184119e-5,8.975449015970733e-5,5.287861435765703e-5,8.905871891815922e-5,2.504776469573228e-5,5.705324180694575e-5
7300,Portalegre,Portalegre,Portalegre_Portalegre,0.002001733861933938,4.0146000637326457e-4,6.957712415481189e-7,7.862215029493743e-5,1.5306967314058615e-5,1.3915424830962378e-6,8.001369277803366e-5,2.922239214502099e-4,3.1309705869665346e-05,1.5446121562368237e-4,2.435199345418416e-5,3.9658960768242774e-5,2.184721698461093e-4,1.9272863390882891e-4,1.182811110631802e-4,2.0177366004895447e-4,5.6357470565397625e-5,9.462488885054416e-5
7301,Portalegre,Portalegre,Portalegre_Portalegre,0.002001733861933938,4.0146000637326457e-4,6.957712415481189e-7,7.862215029493743e-5,1.5306967314058615e-5,1.3915424830962378e-6,8.001369277803366e-5,2.922239214502099e-4,3.1309705869665346e-05,1.5446121562368237e-4,2.435199345418416e-5,3.9658960768242774e-5,2.184721698461093e-4,1.9272863390882891e-4,1.182811110631802e-4,2.0177366004895447e-4,5.6357470565397625e-5,9.462488885054416e-5
7470,Portalegre,Sousel,Portalegre_Sousel,4.6129633314640286e-4,1.6072315679761546e-4,6.957712415481189e-7,2.7830849661924754e-5,2.0873137246443567e-6,0,1.5306967314058615e-5,7.792637905338932e-5,1.0436568623221782e-5,2.991816338656911e-5,1.3915424830962378e-6,4.1746274492887135e-6,3.548433331895406e-5,2.7135078420376635e-5,3.061393462811723e-5,1.6002738555606734e-5,9.045026140125545e-6,1.252388234786614e-5
4600,Porto,Amarante,Porto_Amarante,0.004226810292404821,4.0354732009790893e-4,2.0873137246443567e-6,2.9709432014104673e-4,2.0177366004895445e-5,2.0873137246443567e-6,5.308734573012146e-4,7.709145356353157e-4,7.514329408719684e-5,3.2701248352761585e-4,3.200547711121347e-5,1.398500195511719e-4,3.6319258808811805e-4,3.9728537892397584e-4,2.177763986045612e-4,3.5275601946489624e-4,6.888135291326376e-5,2.2612565350313863e-4
4605,Porto,Amarante,Porto_Amarante,0.004226810292404821,4.0354732009790893e-4,2.0873137246443567e-6,2.9709432014104673e-4,2.0177366004895445e-5,2.0873137246443567e-6,5.308734573012146e-4,7.709145356353157e-4,7.514329408719684e-5,3.2701248352761585e-4,3.200547711121347e-5,1.398500195511719e-4,3.6319258808811805e-4,3.9728537892397584e-4,2.177763986045612e-4,3.5275601946489624e-4,6.888135291326376e-5,2.2612565350313863e-4
4615,Porto,Amarante,Porto_Amarante,0.004226810292404821,4.0354732009790893e-4,2.0873137246443567e-6,2.9709432014104673e-4,2.0177366004895445e-5,2.0873137246443567e-6,5.308734573012146e-4,7.709145356353157e-4,7.514329408719684e-5,3.2701248352761585e-4,3.200547711121347e-5,1.398500195511719e-4,3.6319258808811805e-4,3.9728537892397584e-4,2.177763986045612e-4,3.5275601946489624e-4,6.888135291326376e-5,2.2612565350313863e-4
