year,month,date,postcodes,energy_kwh,energy_normalized
2023,11,2023-11,3280,824314.255,0.6100002324864756
2023,12,2023-12,3280,889368.323,1
2023,1,2023-01,3300,3977056.544,0.8420808945703223
2023,2,2023-02,3300,3650337.965,0.5776794470373159
2023,3,2023-03,3300,3852107.56,0.7409642322167606
2023,4,2023-04,3300,3644401.078,0.5728749405980301
2023,5,2023-05,3300,3856030.378,0.7441388259628008
2023,6,2023-06,3300,2936504.475,0
2023,7,2023-07,3300,3043209.417,0.08635242357529173
2023,8,2023-08,3300,3094428.813,0.12780241544785773
2023,9,2023-09,3300,3736668.934,0.6475439562439597
2023,10,2023-10,3300,3639591.781,0.5689829516811212
2023,11,2023-11,3300,4068623.24,0.9161824869631281
2023,12,2023-12,3300,4172195.815,1
2023,1,2023-01,3305,805368.514,0.5648562762244126
2023,2,2023-02,3305,707510.993,0.14321852563787943
2023,3,2023-03,3305,725159.429,0.21926017047384858
2023,4,2023-04,3305,674271.536,0
2023,5,2023-05,3305,700261.009,0.11198058997069263
2023,6,2023-06,3305,703598.519,0.12636088690218822
2023,7,2023-07,3305,720840.332,0.20065051916615784
2023,8,2023-08,3305,766659.4,0.39807069257818817
2023,9,2023-09,3305,724482.067,0.21634162740128512
2023,10,2023-10,3305,760437.01,0.3712603412013927
2023,11,2023-11,3305,802816.567,0.553860726963605
2023,12,2023-12,3305,906360.624,1
2023,1,2023-01,3320,1023289.902,0.5551059633302563
2023,2,2023-02,3320,930695.353,0.28288951428861087
2023,3,2023-03,3320,977193.295,0.41958767628283794
2023,4,2023-04,3320,842696.561,0.02418401880426695
2023,5,2023-05,3320,834470.356,0
2023,6,2023-06,3320,894878.533,0.1775925215211017
2023,7,2023-07,3320,952409.282,0.34672576286866935
2023,8,2023-08,3320,1047244.793,0.6255303612632238
2023,9,2023-09,3320,934369.632,0.2936914372200383
2023,10,2023-10,3320,965626.369,0.38558235354998993
2023,11,2023-11,3320,971644.113,0.4032737718960276
2023,12,2023-12,3320,1174620.811,1
2023,1,2023-01,3330,991811.102,0.8090569030418839
2023,2,2023-02,3330,867099.886,0.4034117053399508
2023,3,2023-03,3330,866228.947,0.40057882282807367
2023,4,2023-04,3330,754485.655,0.03711408221320478
2023,5,2023-05,3330,746867.077,0.012333315269054438
2023,6,2023-06,3330,743075.333,0
2023,7,2023-07,3330,831316.642,0.28702040107428994
2023,8,2023-08,3330,918796.634,0.5715644845014257
2023,9,2023-09,3330,806395.005,0.20595838682914927
2023,10,2023-10,3330,838378.423,0.3099900876971254
2023,11,2023-11,3330,897880.81,0.5035320826557184
2023,12,2023-12,3330,1050514.486,1
2023,1,2023-01,3350,2234014.881,1
2023,2,2023-02,3350,1978287.107,0.5035110045337298
2023,3,2023-03,3350,1998626.9,0.5430001974227344
2023,4,2023-04,3350,1745248.451,0.05107235693399822
2023,5,2023-05,3350,1821071.685,0.1982812450920128
2023,6,2023-06,3350,1756471.976,0.07286254642213977
2023,7,2023-07,3350,1846290.704,0.24724333166597529
2023,8,2023-08,3350,1718942.49,0
2023,9,2023-09,3350,1884282.687,0.32100380429825814
2023,10,2023-10,3350,1987338.498,0.5210840508824708
2023,11,2023-11,3350,2055599.36,0.6536107853624018
2023,12,2023-12,3350,2203388.261,0.9405391930626696
2023,1,2023-01,3360,3269795.762,0.6687755170160606
2023,2,2023-02,3360,2985836.984,0.2057027451788288
2023,3,2023-03,3360,3202464.566,0.5589735106035808
2023,4,2023-04,3360,2859698.926,0
2023,5,2023-05,3360,3101349.648,0.3940778673621718
2023,6,2023-06,3360,2995808.114,0.2219634110401579
2023,7,2023-07,3360,3131088.174,0.4425747011708228
2023,8,2023-08,3360,3215118.161,0.5796086723394706
2023,9,2023-09,3360,3120231.923,0.42487060243600294
2023,10,2023-10,3360,3265417.915,0.6616362351835077
2023,11,2023-11,3360,3221462.385,0.5899546719015487
2023,12,2023-12,3360,3472904.442,1
2023,1,2023-01,3400,7655059.96,0.9843138931866278
2023,2,2023-02,3400,7160768.715,0.8229232291522887
2023,3,2023-03,3400,7703101.805,1
2023,4,2023-04,3400,6438214.186,0.5870024912959482
2023,5,2023-05,3400,6202924.668,0.5101782870753381
2023,6,2023-06,3400,6989999.666,0.7671655549199187
2023,7,2023-07,3400,7221236.046,0.8426663720891501
2023,8,2023-08,3400,4640401.444,0
2023,9,2023-09,3400,6726145.715,0.6810147990837031
2023,10,2023-10,3400,6710525.328,0.6759145982286315
2023,11,2023-11,3400,7666180.665,0.9879449062434744
2023,12,2023-12,3400,6269753.802,0.5319986175428542
2023,1,2023-01,3405,1398856.925,0.6192800856113118
2023,2,2023-02,3405,1231230.773,0.17324618580440543
2023,3,2023-03,3405,1274351.745,0.2879861298712742
2023,4,2023-04,3405,1166122.288,0
2023,5,2023-05,3405,1199733.118,0.08943455064605309
2023,6,2023-06,3405,1190959.151,0.06608803418013148
2023,7,2023-07,3405,1260060.418,0.2499585533912882
2023,8,2023-08,3405,1277122.245,0.2953581115380432
2023,9,2023-09,3405,1212041.937,0.12218690148798675
2023,10,2023-10,3405,1330571.074,0.43757929453687755
2023,11,2023-11,3405,1409798.213,0.6483935938397323
2023,12,2023-12,3405,1541937.113,1
2023,1,2023-01,3420,3515672.578,1
2023,2,2023-02,3420,3017437.887,0.5267065019052737
2023,3,2023-03,3420,2891305.498,0.4068881899907893
2023,4,2023-04,3420,2462975.482,0
2023,5,2023-05,3420,2520077.405,0.054243450672537934
2023,6,2023-06,3420,2594714.15,0.12514394549065994
2023,7,2023-07,3420,2715655.265,0.24003085404160762
2023,8,2023-08,3420,2676894.947,0.2032108436632376
2023,9,2023-09,3420,2632940.129,0.1614563654120694
2023,10,2023-10,3420,2877767.114,0.3940275256539703
2023,11,2023-11,3420,3018816.123,0.5280157446164363
2023,12,2023-12,3420,3331554.422,0.8250986378706602
2023,1,2023-01,3430,2945292.999,1
2023,2,2023-02,3430,2595722.029,0.54117078348093
2023,3,2023-03,3430,2587562.131,0.530460513099452
2023,4,2023-04,3430,2219521.224,0.04738858923295323
2023,5,2023-05,3430,2271851.581,0.11607477533837605
2023,6,2023-06,3430,2310726.036,0.16709942343846254
2023,7,2023-07,3430,2413198.859,0.3016000803196318
2023,8,2023-08,3430,2285173.829,0.13356088584724587
2023,9,2023-09,3430,2183416.995,0
2023,10,2023-10,3430,2509714.859,0.42828211190124343
2023,11,2023-11,3430,2702802.872,0.6817196949019542
2023,12,2023-12,3430,2830475.586,0.8492964571699521
2023,1,2023-01,3440,2866308.996,1
2023,2,2023-02,3440,2511913.207,0.4871978811725469
2023,3,2023-03,3440,2532242.885,0.5166144326019426
2023,4,2023-04,3440,2175212.419,0
2023,5,2023-05,3440,2204348.471,0.0421591612079417
2023,6,2023-06,3440,2241055.022,0.09527265101763005
2023,7,2023-07,3440,2346098.845,0.24726851743616737
2023,8,2023-08,3440,2326784.221,0.21932072454759063
2023,9,2023-09,3440,2212447.155,0.05387776070550497
2023,10,2023-10,3440,2381419.701,0.29837694015955135
2023,11,2023-11,3440,2511027.536,0.4859163366974683
2023,12,2023-12,3440,2858379.542,0.9885262722115901
2023,1,2023-01,3450,3962972.254,0.32800282609729853
2023,2,2023-02,3450,3383952.296,0
2023,3,2023-03,3450,3510339.532,0.0715957542013193
2023,4,2023-04,3450,3454422.393,0.03991985190146205
2023,5,2023-05,3450,3658043.474,0.15526698130211536
2023,6,2023-06,3450,3554326.051,0.09651320711955269
2023,7,2023-07,3450,4221358.402,0.4743732328465503
2023,8,2023-08,3450,3884350.048,0.28346497311710117
2023,9,2023-09,3450,4260534.186,0.4965655039229427
2023,10,2023-10,3450,4362963.31,0.5545894833773272
2023,11,2023-11,3450,4766960.218,0.7834453729329866
2023,12,2023-12,3450,5149241.836,1
2023,1,2023-01,3460,5626906.215,1
2023,2,2023-02,3460,4883114.331,0.3735956123355197
2023,3,2023-03,3460,4980369.968,0.45550206903719576
2023,4,2023-04,3460,4439507.31,0
2023,5,2023-05,3460,4646509.943,0.17433284815097613
2023,6,2023-06,3460,4752740.233,0.2637975508323383
2023,7,2023-07,3460,4944388.033,0.42519891240762103
2023,8,2023-08,3460,5019981.504,0.48886199200259495
2023,9,2023-09,3460,4826547.253,0.32595612255512385
2023,10,2023-10,3460,5112338.546,0.566642964859396
2023,11,2023-11,3460,5277350.642,0.705612350215196
2023,12,2023-12,3460,5479642.022,0.8759774896373178
2023,1,2023-01,3465,4280146.484,1
2023,2,2023-02,3465,3883446.014,0.26264943287436987
2023,3,2023-03,3465,4122538.609,0.707052890522879
2023,4,2023-04,3465,3742138.53,0
2023,5,2023-05,3465,3984689.675,0.45083189420653036
2023,6,2023-06,3465,4050205.688,0.5726070696716875
2023,7,2023-07,3465,4077994.345,0.6242580848535191
2023,8,2023-08,3465,3792585.493,0.09376620294353484
2023,9,2023-09,3465,3954896.21,0.395454525194622
2023,10,2023-10,3465,4244123.913,0.9330445382225698
2023,11,2023-11,3465,4174496.907,0.8036282247975837
2023,12,2023-12,3465,3960044.132,0.4050230119832025
2023,1,2023-01,3475,854172.998,0.5690737780757932
2023,2,2023-02,3475,804510.245,0.22443272979663206
2023,3,2023-03,3475,854543.966,0.5716481581227073
2023,4,2023-04,3475,784448.247,0.08520991987116461
2023,5,2023-05,3475,806132.957,0.23569374798334422
2023,6,2023-06,3475,775628.587,0.02400475736505554
2023,7,2023-07,3475,772169.503,0
2023,8,2023-08,3475,816362.53,0.30668318270453643
2023,9,2023-09,3475,791773.512,0.13604453648057113
2023,10,2023-10,3475,810515.68,0.2661082167309223
2023,11,2023-11,3475,846832.336,0.5181323120087992
2023,12,2023-12,3475,916269.439,1
2023,1,2023-01,3500,13143530.83,0.995430285024003
2023,2,2023-02,3500,11519957.535,0.5190572110316388
2023,3,2023-03,3500,11446452.278,0.4974900139488066
2023,4,2023-04,3500,9750908.291,0
2023,5,2023-05,3500,9884445.161,0.039181088682059904
2023,6,2023-06,3500,10005344.905,0.0746543148502505
2023,7,2023-07,3500,10599600.693,0.24901506427814432
2023,8,2023-08,3500,10805140.441,0.3093225366194997
2023,9,2023-09,3500,10151240.296,0.11746152047873938
2023,10,2023-10,3500,11130747.675,0.4048590420870472
2023,11,2023-11,3500,11752835.576,0.5873860192216562
2023,12,2023-12,3500,13159105.319,1
2023,1,2023-01,3505,6350477.708,0.9533285902270614
2023,2,2023-02,3505,5531071.286,0.40796679524245605
2023,3,2023-03,3505,5645698.962,0.48425806348232564
2023,4,2023-04,3505,4918100.933,0
2023,5,2023-05,3505,5130598.597,0.14142933757611625
2023,6,2023-06,3505,5069378.514,0.10068387420459982
2023,7,2023-07,3505,5414821.484,0.33059590946079065
2023,8,2023-08,3505,5411737.509,0.32854334787897777
2023,9,2023-09,3505,5140215.478,0.14782992139325576
2023,10,2023-10,3505,5607911.657,0.45910845282619744
2023,11,2023-11,3505,5870182.343,0.633664580589624
2023,12,2023-12,3505,6420601.529,1
2023,1,2023-01,3510,9026971.842,0.9386096955414837
2023,2,2023-02,3510,7894126.911,0.53704066030497
2023,3,2023-03,3510,7605354.673,0.4346771453670647
2023,4,2023-04,3510,6379110.223,0
2023,5,2023-05,3510,6402992.879,0.00846588519431291
2023,6,2023-06,3510,6511007.472,0.04675472307099033
2023,7,2023-07,3510,6912633.592,0.1891224992076735
2023,8,2023-08,3510,7467127.961,0.3856787645094506
2023,9,2023-09,3510,6926466.959,0.194026128723285
2023,10,2023-10,3510,7258918.684,0.311873077425362
2023,11,2023-11,3510,7921866.057,0.5468735878246013
2023,12,2023-12,3510,9200156.747,1
2023,1,2023-01,3514,11913.129,1
2023,2,2023-02,3514,11189.514,0.8664699187099886
2023,3,2023-03,3514,10765.873,0.7882946222225172
2023,4,2023-04,3514,7395.35,0.16632546710570512
2023,5,2023-05,3514,6753.102,0.047810196349367666
2023,6,2023-06,3514,6746.032,0.046505555518649204
2023,7,2023-07,3514,6881.064,0.07142327272566233
2023,8,2023-08,3514,7272.323,0.14362305586372395
2023,9,2023-09,3514,6494.013,0
2023,10,2023-10,3514,7526.374,0.19050358028874076
2023,11,2023-11,3514,8893.74,0.44282628384408074
2023,12,2023-12,3514,11427.486,0.9103833540378172
2023,1,2023-01,3515,4276907.591,0.916794857204126
2023,2,2023-02,3515,3696390.958,0.4713961158612221
2023,3,2023-03,3515,3646416.467,0.4330534153676563
2023,4,2023-04,3515,3158430.743,0.05864859230566844
2023,5,2023-05,3515,3121164.955,0.03005658627721866
2023,6,2023-06,3515,3081990.286,0
2023,7,2023-07,3515,3282323.14,0.1537044693450358
2023,8,2023-08,3515,3378653.118,0.22761320600442014
2023,9,2023-09,3515,3122049.166,0.030734993137753193
2023,10,2023-10,3515,3429007.501,0.266247376903876
2023,11,2023-11,3515,3783805.906,0.5384648363775476
2023,12,2023-12,3515,4385354.169,1
2023,1,2023-01,3520,14366388.661,0.7237132154442265
2023,2,2023-02,3520,14435204.981,0.7326496501207954
2023,3,2023-03,3520,16493975.385,1
2023,4,2023-04,3520,12500104.944,0.4813590395028996
2023,5,2023-05,3520,15598582.697,0.8837249904355623
2023,6,2023-06,3520,12913636.332,0.5350599092322438
2023,7,2023-07,3520,15433098.913,0.8622353928263405
2023,8,2023-08,3520,8793329.379,0
2023,9,2023-09,3520,13548106.847,0.6174517649941691
2023,10,2023-10,3520,14287382.576,0.7134535456790609
2023,11,2023-11,3520,13758037.307,0.6447131739508245
2023,12,2023-12,3520,12462902.978,0.4765280206544791
2023,1,2023-01,3525,1193786.566,0.8632049268582022
2023,2,2023-02,3525,1049135.691,0.4604136758355737
2023,3,2023-03,3525,1071023.836,0.5213628633680695
2023,4,2023-04,3525,908006.369,0.06742845425046112
2023,5,2023-05,3525,897170.156,0.03725420338182541
2023,6,2023-06,3525,883791.382,0
2023,7,2023-07,3525,951825.686,0.189446641236106
2023,8,2023-08,3525,973491.876,0.24977777836192003
2023,9,2023-09,3525,907760.574,0.06674401956905959
2023,10,2023-10,3525,996280.613,0.313234732116646
2023,11,2023-11,3525,1076546.675,0.5367416243330938
2023,12,2023-12,3525,1242912.576,1
2023,1,2023-01,3530,14188644.817,0.977829867366203
2023,2,2023-02,3530,13557159.147,0.8891917799281064
2023,3,2023-03,3530,14346591.829,1
2023,4,2023-04,3530,12149610.199,0.6916220603710099
2023,5,2023-05,3530,13107668.531,0.8260993133585768
2023,6,2023-06,3530,13353105.477,0.8605499153494144
2023,7,2023-07,3530,13898096.778,0.9370472752832355
2023,8,2023-08,3530,7222276.67,0
2023,9,2023-09,3530,13556910.279,0.8891568477283865
2023,10,2023-10,3530,12457275.066,0.734807245211034
2023,11,2023-11,3530,12661316.582,0.7634474038011884
2023,12,2023-12,3530,11662664.625,0.623272252265616
2023,1,2023-01,3550,1539368.265,0.682163982086283
2023,2,2023-02,3550,1361676.414,0.2488048720928758
2023,3,2023-03,3550,1390003.722,0.3178901841896535
2023,4,2023-04,3550,1259658.025,0
2023,5,2023-05,3550,1287543.498,0.06800775439626211
2023,6,2023-06,3550,1288004.076,0.069131022970703
2023,7,2023-07,3550,1423421.568,0.39939042136404546
2023,8,2023-08,3550,1486355.643,0.5528755394309306
2023,9,2023-09,3550,1384600.873,0.30471358762153716
2023,10,2023-10,3550,1438396.786,0.43591233898669046
2023,11,2023-11,3550,1477468.378,0.5312010662966757
2023,12,2023-12,3550,1669691.752,1
2023,1,2023-01,3560,2740147.225,0.9097535296905603
2023,2,2023-02,3560,2391673.38,0.3531969897879156
2023,3,2023-03,3560,2415339.903,0.3909954023270443
2023,4,2023-04,3560,2170527.99,0
2023,5,2023-05,3560,2178002.071,0.011937046983574822
2023,6,2023-06,3560,2178978.431,0.013496416649608935
2023,7,2023-07,3560,2384669.289,0.34201057592054696
2023,8,2023-08,3560,2441462.684,0.43271676768803574
2023,9,2023-09,3560,2325824.469,0.2480280005269939
2023,10,2023-10,3560,2528264.902,0.5713508224359752
2023,11,2023-11,3560,2592838.879,0.674483581816735
2023,12,2023-12,3560,2796652.777,1
2023,1,2023-01,3570,1614303.962,0.7704570071331082
2023,2,2023-02,3570,1383298.699,0.27449625883109674
2023,3,2023-03,3570,1420440.793,0.3542391205066927
2023,4,2023-04,3570,1255445.677,0
2023,5,2023-05,3570,1270242.519,0.03176833607824216
2023,6,2023-06,3570,1296296.35,0.08770505955840868
2023,7,2023-07,3570,1464732.567,0.44933211142553403
2023,8,2023-08,3570,1546836.44,0.6256064428530966
2023,9,2023-09,3570,1363614.606,0.23223515461579392
2023,10,2023-10,3570,1469449.593,0.4594594120521006
2023,11,2023-11,3570,1569025.84,0.6732463593011159
2023,12,2023-12,3570,1721218.954,1
2023,1,2023-01,3600,3433382.551,1
2023,2,2023-02,3600,3001849.333,0.44513042289401283
2023,3,2023-03,3600,3118148.453,0.5946689539745994
2023,4,2023-04,3600,2706892.074,0.06587153217827833
2023,5,2023-05,3600,2680067.129,0.0313797589678061
2023,6,2023-06,3600,2655662.46,0
2023,7,2023-07,3600,2826580.731,0.21976836265118446
2023,8,2023-08,3600,2887152.125,0.29765164572558284
2023,9,2023-09,3600,2662807.179,0.00918674865505055
2023,10,2023-10,3600,2905696.996,0.32149681986291884
2023,11,2023-11,3600,3075614.414,0.5399782760659064
2023,12,2023-12,3600,3361117.555,0.9070809706007713
2023,1,2023-01,3610,2031965.024,0.8270208247740418
2023,2,2023-02,3610,1793460.275,0.4567728380295685
2023,3,2023-03,3610,1734739.001,0.3656156029274256
2023,4,2023-04,3610,1499218.321,0
2023,5,2023-05,3610,1527777.864,0.044335022017076224
2023,6,2023-06,3610,1545538.515,0.07190615132830497
2023,7,2023-07,3610,1663145.629,0.2544760891089895
2023,8,2023-08,3610,1833910.463,0.5195665590486643
2023,9,2023-09,3610,1658423.807,0.24714606697485691
2023,10,2023-10,3610,1736324.196,0.3680764145456774
2023,11,2023-11,3610,1846626.903,0.539307198714321
2023,12,2023-12,3610,2143394.002,1
2023,1,2023-01,3620,3227078.53,0.9339244056908744
2023,2,2023-02,3620,2790094.685,0.49405827142631986
2023,3,2023-03,3620,2802855.811,0.5069035681728917
2023,4,2023-04,3620,2400613.098,0.10200771394881449
2023,5,2023-05,3620,2358549.071,0.05966623803432167
2023,6,2023-06,3620,2299273.805,0
2023,7,2023-07,3620,2477503.533,0.1794053083733174
2023,8,2023-08,3620,2601045.6,0.30376224296512766
2023,9,2023-09,3620,2700857.329,0.404232317298176
2023,10,2023-10,3620,2880546.98,0.5851071781359194
2023,11,2023-11,3620,2951111.404,0.656137036005116
2023,12,2023-12,3620,3292721.154,1
2023,1,2023-01,3630,620285.151,0.7106697535451222
2023,2,2023-02,3630,555197.203,0.41575060625942456
2023,3,2023-03,3630,566690.562,0.46782801444148026
2023,4,2023-04,3630,494622.382,0.14128082951513732
2023,5,2023-05,3630,480751.66,0.07843138303271065
2023,6,2023-06,3630,463442.042,0
2023,7,2023-07,3630,520677.419,0.25933846584647946
2023,8,2023-08,3630,540234.751,0.3479544362965435
2023,9,2023-09,3630,474551.444,0.05033766565653638
2023,10,2023-10,3630,532464.388,0.312746246447628
2023,11,2023-11,3630,595646.356,0.5990292327601208
2023,12,2023-12,3630,684139.642,1
2023,1,2023-01,3640,1710930.645,0.9147113831833478
2023,2,2023-02,3640,1538031.784,0.528660554333568
2023,3,2023-03,3640,1539612.185,0.5321892942711032
2023,4,2023-04,3640,1331691.007,0.06794017985777796
2023,5,2023-05,3640,1341831.914,0.09058292909276905
2023,6,2023-06,3640,1319594.465,0.04093086332262662
2023,7,2023-07,3640,1452951.327,0.3386918017703685
2023,8,2023-08,3640,1458627.593,0.3513658424285765
2023,9,2023-09,3640,1301262.942,0
2023,10,2023-10,3640,1473334.082,0.3842026826199072
2023,11,2023-11,3640,1561411.579,0.5808632651315755
2023,12,2023-12,3640,1749128.477,1
2023,1,2023-01,3650,1258025.968,0.8282422656414412
2023,2,2023-02,3650,1099366.599,0.4458818646210478
2023,3,2023-03,3650,1125797.657,0.5095792686884575
2023,4,2023-04,3650,982869.167,0.16512942561843252
2023,5,2023-05,3650,941944.431,0.06650305033886283
2023,6,2023-06,3650,914349.178,0
2023,7,2023-07,3650,1096799.637,0.43969562660743233
2023,8,2023-08,3650,1201689.466,0.6924743772868228
2023,9,2023-09,3650,992250.431,0.18773775872681747
2023,10,2023-10,3650,1052773.174,0.3335942589145513
2023,11,2023-11,3650,1181712.679,0.644331413296975
2023,12,2023-12,3650,1329296.355,1
2023,1,2023-01,3660,4220113.413,0.8176371091249346
2023,2,2023-02,3660,3721228.774,0.32170156226088004
2023,3,2023-03,3660,3819912.212,0.41980164585747054
2023,4,2023-04,3660,3397614.206,0
2023,5,2023-05,3660,3453144.635,0.05520216803811148
2023,6,2023-06,3660,3462955.76,0.06495529583931965
2023,7,2023-07,3660,3750347.407,0.3506480642212033
2023,8,2023-08,3660,3908065.788,0.507434113373838
2023,9,2023-09,3660,3660354.906,0.2611875422725628
2023,10,2023-10,3660,3861164.418,0.4608099947674853
2023,11,2023-11,3660,4020258.752,0.6189638631515999
2023,12,2023-12,3660,4403560.729,1
2023,1,2023-01,3670,2510999.55,0.8119090125097917
2023,2,2023-02,3670,2186063.697,0.3230740917878787
2023,3,2023-03,3670,2247807.002,0.4159609903129971
2023,4,2023-04,3670,1971311.536,0
2023,5,2023-05,3670,2038053.465,0.10040685036853285
